Hotel,reviews__|,reviews__|__date,reviews__|__content,reviews__|__score,reviews__|__name,Hotel,Score
S7,R39,"Reviewed: October 3, 2018",  \nthe only thing missing was a washing machine to do our laundry.\n  \nthe bed was brilliant took a bit to get the aircon to the right temp but we got there in the end.  the staff were great and must say we arrived early in the morning before the noted check in time but our apartment was ready and we were taken up and it  was really brilliant as we just collapsed on the bed and went to sleep as we had been trvelling all night\nStayed in September 2018,9.6,Janet,,
S7,R38,"Reviewed: October 8, 2018","  \nSpray painting of cabinets at the pool area, while toddlers and many people were present. The fumes were not bearable. Shangri La joins a long list of Hotel Chains that refuses to shut down for renovations. Why? It’s not all about the money. The damage to your reputation for is life long for me.\n  \nLocation, staff and poolx2 area\nStayed in October 2018",7.9,Leon,,
S7,R44,"Reviewed: September 15, 2018","  \nService was terrible, we had to wait 2hrs to have our beds stripped after arriving and finding ants in there. \nApartments were in good condition however the hotel in general is very run down, the wall paper in the corridor was peeling off. Room service menu was limited. I feel we paid shangri la prices but didn’t receive the benefit of the amenities, which even though we could access it was not easy with a family of 3 kids under 5. You have to walk through the front lobby every time or use the side access which is a long wrap around walk.\n  \nGood size apartments and bathrooms in good condition\nStayed in September 2018",5,Better,,
S7,R47,"Reviewed: September 2, 2018","  \nThe apartments are looking a bit worn these days...they need modernizing. Air-cons can be a bit noisy and my bathroom was not all working very well the toilet flush was worn-out! the TVs don't work very well - anyone not very technically minded might just not bother trying to watch as the old cable system (Starhub) is old tech - how about providing Netflix, Amazon Video Shangri la?\nBreakfast at the hotel is always very busy, nearly always need to Que-up. Maybe spreading out across more than one venue would provide a better guest experience?\nStayed in August 2018",7.5,Martin,,
S7,R43,"Reviewed: September 25, 2018",  \nHave to walk 5 minutes to hotel to have breakfast. You will be wet if it is raining. Room is a little bit old.\n  \nRoom is big and comfortable. Many choices for breakfast. The lady and Indian guy at the front desk are very helpful.\nStayed in August 2018,7.5,Yuet,,
S7,R42,"Reviewed: September 28, 2018",  \nRestricted access to hotel facilities. Poor coffee facilities in apartment block. Almost no daily supplies of coffee - milk in rooms\n  \nLoads of room but restrictions on access to hotel facilities (given we were staying in the apartments). This was annoying and not necessary.\nStayed in September 2018,7.1,Anne-louise,,
S7,R45,"Reviewed: September 5, 2018","  \nThe apartment could do with a bit of a touch up, we stayed in the exact same apartment four years ago & it’s looking a little tired.\n  \nIt was our 2nd stay at the Shangri-La apartments & it was just as good as the first.\nBreakfast & dinner at The line restaurant was still wonderful & good value. All the staff are lovely including our apartment cleaner, she went above & beyond to help &  kept our apartment extremely clean! We will always stay in the Shangri-La whenever we are in Singapore.\nStayed in September 2018",9.2,John,,
S7,R46,"Reviewed: September 5, 2018","  \nIt is dated with a wonderful 1980's look and feel. The carpets the suite (level 10) have seen better days along with the decor. The bedrooms in our two bed suite were small. The bathroom shower in one of the rooms was not working we complained and eventually it was fixed. Again something I don't expect when paying £800 for three nights.\n  \nThe apartment hotel had a lot of space considering we were in Singapore, tennis and swimming pool were OK. It is fairly close to Orchard road but you have to cross a very busy road with no traffic lights.\nStayed in September 2018",3.8,Faisal,,
S8,R44,"Reviewed: April 10, 2016","  \n- Pool is NOT for exclusive use of beach villas and is actually the only pool of the Equirus hotel. Hot tub is for exclusive use.\n- Drainage system for beach villas was completely broken for 24hrs unable to ise toilet in room) for which we had many apologies and the offer to pick us up in a buggy to drive us to the hotel to use the toilets there! We were however given a small basket of crisps and chocolate to compensate us for this...they should have given us our money back for that day or moved us to another room.\n- we had two children and arrived at 10.45 pm but there was no bed in the room for the second child and the first extra bed is just a sheet on the sofa. This took an hour or so to organise. Once in the room it was fine but these rooms are really only suitable for 2+1 child which is what it says in booking.com but on the hotel website (and from emailing them) they say 2+2.\n  \nGood location for universal studios etc.. Good, modern room and direct access to pool. Buggy rides to attractions useful as not really possible to walk to them. Very good freeform pool. Nice breakfast.",6.3,Anonymous,,
S8,R42,"Reviewed: April 13, 2016",  \n1) Always long queue for reception\n2) Founds dirts on a glass\n  \n1) Good buggy ride services\n2) Staff in beach villa is friendly\n3) Room and bed are comfy,8.3,Queenie,,
S8,R23,"Reviewed: April 17, 2019",  \nNothing\n  \nThe staff were amazing.\nStayed in April 2019,10,Tomohiro,,
S8,R68,"Reviewed: April 19, 2015",  \nSpare sofa bed quite poor\n  \nButler service,8.8,Martin,,
S8,R60,"Reviewed: April 19, 2016","  \nBreakfast room service was not very good.\n  \nAttentive service, beautiful pool, privacy.",9.2,Kelvin,,
S8,R22,"Reviewed: April 23, 2019",  \nUnhelpful.. unhappy.. belligerent staff\nFood terrible\n  \nThe accommodation\nStayed in April 2019,6.3,Julie,,
S8,R8,"Reviewed: April 25, 2018",  \nThe breakfast spread was a little disappointing for the price we pay. Nevertheless it was a great stay and we will definitely return.\n  \nThe butler service was fantastic. Every staff who attended to us was meticulous and always ready to help and go the extra mile.\nStayed in April 2018,10,Hui,,
S8,R7,"Reviewed: April 29, 2018","  \nTerrible Check in experience! You should mention on Booking.com booking confirmation page that the name of the hotel is Equarius Hotel, not just Beach Villas on Resort World Sentosa. I went to Hotel Michel at first for check in. Luckily their Manager is very good. The moment he know that we actually book at beach villas, He ask the concierge to call equarius hotel to pick us up in a buggy. The buggy come in 10 minutes. We wait in lines to check in for another 10 minutes. After we check in, we have to wait for about 45 minutes before someone come and escort us to the villas. This definitely did not feels like a luxurious experience for me. Please fix this! Ok, the check in lady provide with drinks and cookies. But all i really want is to get into the room asap.\nStayed in April 2018",9.2,Albert Steven,,
S8,R21,"Reviewed: April 30, 2017",  \nIt took a while to check in and we were very disappointed that the butler that took us to our room didn't explain the room and about the butler service. It wasn't till we questioned something that the hotel realised we had not had a proper introduction. Also we didn't realize people were in our room cleaning or turning the bed down till they walked down the stairs.\n  \nThe room with the aquarium view was outstanding! The room was of a very high quality and was exceptionally clean. The butler service was very handy and they were very pleasant.\nStayed in April 2017,9.2,Anonymous,,
S8,R9,"Reviewed: April 4, 2018",  \nThe room menu was ordinary and the food was okay. It seemed out of step with everything else and was a little disappointing. It just needs some more interesting items on the menu and more TLC in the preparation of the food.\n  \nStaff were lovely. The Beach Villas are great for young families...be prepared for usual noise from kids. We were fine as we travelled with our son.\nStayed in March 2018,8.3,Charlotte,,
S8,R1,"Reviewed: April 8, 2019",  \nStaff was not helpful enough to explain more about the rooms and checking in was bit too long as ony 2 staff were actually active during the 'peak' /'checking in' hour.\nBuggy was too long of a wait till i decided to walk and find the room myself!\n  \nThe room link to swmgpool and thats about it.\nStayed in April 2019,4.6,Akram,,
S8,R31,"Reviewed: August 13, 2018",  \nIn room dining food quality well below standards \n  \nLa gentillesse du personnel \nStayed in August 2018,9.6,Thomas,,
S8,R40,"Reviewed: August 22, 2017",  \nPillows\n  \nPersonal jacuzzi and swimming pool\nStayed in August 2017,7.1,Anonymous,,
S8,R49,"Reviewed: December 1, 2015","  \nThe exclusive pool was constantly invaded by people (not Villa residents) and their children. And there was animal poop on the porch.\n  \nLiked the friendly staff and the Espa facilities. The area and gardens were well maintained, was enjoyable.",5.4,Aaron,,
